Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (21g ca. 3 Stück)
Grassi,"10,5 g","2,21 g"
- Acidi Grassi saturi,"5,8 g","1,22 g"
Carboidrati,"79,8 g","16,8 g"
- Zuccheri,"51,8 g","10,9 g"
Proteine,"0,8 g","0,168 g"
Sale,"0,25 g","0,052 g"
Sodio,"0,098 g","0,021 g"
Nutrition score - France,21,21
Nutri-Score,E,E
