Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Latte,Latticini
Grassi,?,"2,23 g","15,4 g"
Carboidrati,?,"4,77 g","6,1 g"
Proteine,?,"3,28 g","7,89 g"
