Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"0,5 g"
- Acidi Grassi saturi,"0,1 g"
Carboidrati,"13,5 g"
- Zuccheri,"0,6 g"
Fibra alimentare,"7,2 g"
Proteine,8 g
Sale,"0,6 g"
Sodio,"0,236 g"
Nutrition score - France,-6
Nutri-Score,A
