Valori nutrizionali,per porzione,% RDA
Valore calorico,163 kcal 680 kJ,"8,1 %"
Grassi,"0,2 g","0,2 %"
Grassi saturi,"< 0,1 g","0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,3 %"
Carboidrati,"45,2 g","16,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"0,2 g","0,2 %"
Fibre alimentari,"4,3 g","1,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"4,4 g","0,2 %"
