Minerali,per porzione,% RDA
Calcio,"3,5 mg","0,4 %"
Rame,"0,2 mg","21,0 %"
Ferro,"1,4 mg","9,0 %"
Magnesio,"0,5 mg","0,2 %"
Manganese,"< 0,1 mg","1,8 %"
Fosforo,"1,0 mg","0,1 %"
Potassio,"3,5 mg","0,2 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,2 mg","3,4 %"
