,0,1,2,3,4,5
1,"Note Alimento: Nome originale ""Lager, low alcohol""",,,,,
2,Categoria merceologica: 17003 - birra,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 ml / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,M,213,,
7,"Energia, ricalcolata, kJ",36,86,,,
8,"Energia, Ric con fibra, kJ",36,86,,,
9,"Energia, ricalcolata, kcal",9,86,,,
10,"Energia, Ric con fibra, kcal",9,86,,,
11,"Proteine totali, g",0.2,M,213,,
12,"Proteine animali, g",0.0,M,213,,
13,"Proteine vegetali, g",0.2,M,213,,
14,"Lipidi totali, g",0.0,M,213,,
15,"Lipidi animali, g",0.0,M,213,,
16,"Lipidi vegetali, g",0.0,M,213,,
17,"Colesterolo, mg",0,M,213,,
18,"Carboidrati disponibili (MSE), g",1.5,M,213,,includono 0.5g di oligosaccaridi.
19,"Amido (MSE), g",0.0,M,213,,
20,"Carboidrati solubili (MSE), g",1.0,M,213,,
21,"Fibra alimentare totale, g",tr,M,213,,
22,"Alcol, g",0.3,90,,,M 213 alcool = 0.5g
23,"Acqua, g",97.9,86,,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",tr,M,213,,
26,"Calcio, mg",8,M,213,,
27,"Sodio, mg",12,M,213,,
28,"Potassio, mg",56,M,213,,
29,"Fosforo, mg",10,M,213,,
30,"Zinco, mg",tr,M,213,,
31,"Magnesio, mg",12,M,213,,
32,"Rame, mg",tr,M,213,,
33,"Selenio, µg",tr,M,213,,
34,"Cloro, mg",1,M,213,,
35,"Iodio, µg",1,Y,9130,2,"""Beer, very, mild"" acqua 94, alcol 2.2g"
36,"Manganese, mg",0.01,M,213,,
37,"Zolfo, mg",9,Y,9130,2,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",tr,M,213,,
40,"Vitamina B2, Riboflavina, mg",0.02,M,213,,
41,"Vitamina C, mg",0,M,213,,
42,"Niacina, mg",0.50,M,213,,
43,"Vitamina B6, mg",0.03,M,213,,
44,"Folati totali, µg",6,M,213,,
45,"Acido pantotenico, mg",0.07,M,213,,
46,"Biotina, µg",tr,M,213,,
47,"Vitamina B12, µg",tr,M,213,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",tr,M,213,3B,
51,"Retinolo, µg",0,M,213,,
52,"ß-carotene eq., µg",tr,M,213,,
53,"Vitamina E (ATE), mg",0.00,AN,14006,2,"""Beer, light"" acqua 95.2, alcol 3.2g"
54,"Vitamina D, µg",0.00,M,213,,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",0.00,M,213,,
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,M,213,,
58,"Acido laurico, g",0.00,M,213,,
59,"Acido miristico, g",0.00,M,213,,
60,"Acido palmitico, g",0.00,M,213,,
61,"Acido stearico, g",0.00,M,213,,
62,"Acido arachidico, g",0.00,M,213,,
63,"Acido beenico, g",0.00,M,213,,
64,"Acidi grassi monoinsaturi totali, g",0.00,M,213,,
65,"Acido miristoleico, g",0.00,M,213,,
66,"Acido palmitoleico, g",0.00,M,213,,
67,"Acido oleico, g",0.00,M,213,,
68,"Acidi eicosenoico, g",0.00,M,213,,
69,"Acido erucico, g",0.00,M,213,,
70,"Acidi grassi polinsaturi totali, g",0.00,M,213,,
71,"Acido linoleico, g",0.00,M,213,,
72,"Acido linolenico, g",0.00,M,213,,
73,"Acido arachidonico, g",0.00,M,213,,
74,"Acido eicosapentaenoico (EPA), g",0.00,M,213,,
75,"Acido decosaesaenoico (DHA), g",0.00,M,213,,
76,"Altri acidi grassi polinsaturi, g",0.00,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",3,AN,14006,3A,"""Beer, light"" prot 0.2g"
79,"Treonina, mg",4,AN,14006,,
80,"Isoleucina, mg",4,AN,14006,,
81,"Leucina, mg",5,AN,14006,,
82,"Lisina, mg",5,AN,14006,,
83,"Metionina, mg",1,AN,14006,,
84,"Cistina, mg",2,AN,14006,,
85,"Fenilalanina, mg",5,AN,14006,,
86,"Tirosina, mg",12,AN,14006,,
87,"Valina, mg",7,AN,14006,,
88,"Arginina, mg",7,AN,14006,,
89,"Istidina, mg",4,AN,14006,,
90,"Alanina, mg",8,AN,14006,,
91,"Acido aspartico, mg",10,AN,14006,,
92,"Acido glutammico, mg",24,AN,14006,,
93,"Glicina, mg",7,AN,14006,,
94,"Prolina, mg",23,AN,14006,,
95,"Serina, mg",4,AN,14006,,
96,ZUCCHERI,,,,,
97,"Glucosio, g",0.5,M,213,,
98,"Fruttosio, g",0.2,M,213,,
99,"Galattosio, g",0.0,M,213,,
100,"Saccarosio (MSE), g",0.0,M,213,,
101,"Maltosio (MSE), g",0.3,M,213,,
102,"Lattosio (MSE), g",0.0,M,213,,
