Valori nutrizionali,per porzione,% RDA
Valore calorico,143 kcal 599 kJ,"7,2 %"
Grassi,"0,3 g","0,5 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"37,0 g","13,8 %"
Zuccheri,"31,9 g","63,8 %"
Proteine,"0,2 g","0,3 %"
Fibre alimentari,"1,3 g","0,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"213,3 g","10,7 %"
