0,1,2
Calorie,kcal,56.0
Calorie,kj,234.0
Grassi,g,0.1
Carboidrati,g,14.0
Proteine,g,0.2
Fibre,g,0.1
Acqua,g,85.6
Ceneri,g,0.1
Minerali,,
Calcio,mg,8.0
Sodio,mg,3.0
Fosforo,mg,4.0
Potassio,mg,24.0
Ferro,mg,0.01
Magnesio,mg,3.0
Zinco,mg,0.04
Rame,mg,0.006999999999999999
Fluoro,mcg,65.0
Manganese,mg,0.158
Selenio,mcg,0.0
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,5.0
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.01
Riboflavina (Vit. B2),mg,0.018000000000000002
Niacina (Vit. B3),mg,0.12
Acido Pantotenico (Vit. B5),mg,0.053
Piridossina (Vit. B6),mg,0.027999999999999997
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,1.0
"Folato, DFE",mcg_DFE,1.0
"Folati, totali",mcg,1.0
Cobalamina (Vit. B12),mcg,0.0
Acido ascorbico (Vit. C),mg,32.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.004
"Acidi grassi, polinsaturi",g,0.023
"Acidi grassi, saturi",g,0.033
Colesterolo,mg,0.0
Grassi saturi,,
Grassi monoinsaturi,,
18:1 indifferenziato,g,0.004
Grassi polinsaturi,,
18:2 indifferenziato,g,0.023
Aminoacidi,,
Altro,,
