Minerali,per porzione,% RDA
Calcio,"224,8 mg","22,5 %"
Rame,"0,2 mg","21,5 %"
Ferro,"4,4 mg","29,3 %"
Magnesio,"44,5 mg","14,8 %"
Manganese,"0,4 mg","21,4 %"
Fosforo,"281,6 mg","40,2 %"
Potassio,"491,5 mg","24,6 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"5,1 mg","73,0 %"
