Minerali,per porzione,% RDA
Calcio,"13,6 mg","1,4 %"
Rame,"< 0,1 mg","2,6 %"
Ferro,"0,7 mg","4,5 %"
Magnesio,"4,2 mg","1,4 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"36,0 mg","5,1 %"
Potassio,"51,4 mg","2,6 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,5 mg","6,9 %"
