Minerali,per porzione,% RDA
Calcio,"3,2 mg","0,3 %"
Rame,"< 0,1 mg","2,2 %"
Ferro,"0,3 mg","1,9 %"
Magnesio,"12,0 mg","4,0 %"
Manganese,"< 0,1 mg","3,3 %"
Fosforo,"36,8 mg","5,3 %"
Potassio,"108,8 mg","5,4 %"
Selenio,"< 0,1 mg","1,3 %"
Zinco,"0,3 mg","4,5 %"
