Minerali,per porzione,% RDA
Calcio,"87,1 mg","8,7 %"
Rame,"0,6 mg","61,3 %"
Ferro,"6,1 mg","40,6 %"
Magnesio,"174,2 mg","58,1 %"
Manganese,"2,5 mg","126,4 %"
Fosforo,"348,3 mg","49,8 %"
Potassio,"1.278,2 mg","63,9 %"
Selenio,"< 0,1 mg","17,6 %"
Zinco,"1,7 mg","24,4 %"
