Minerali,per porzione,% RDA
Calcio,"57,6 mg","5,8 %"
Rame,"0,2 mg","16,8 %"
Ferro,"2,2 mg","14,4 %"
Magnesio,"31,2 mg","10,4 %"
Manganese,"0,8 mg","40,2 %"
Fosforo,"45,6 mg","6,5 %"
Potassio,"220,8 mg","11,0 %"
Selenio,"< 0,1 mg","1,6 %"
Zinco,"0,5 mg","6,9 %"
