0,1,2
Calorie,kcal,115.0
Calorie,kj,481.0
Grassi,g,1.04
Carboidrati,g,0.0
Proteine,g,24.76
Fibre,g,0.0
Acqua,g,73.41
Ceneri,g,1.49
Minerali,,
Calcio,mg,64.0
Sodio,mg,124.0
Fosforo,mg,256.0
Potassio,mg,518.0
Ferro,mg,1.15
Magnesio,mg,41.0
Zinco,mg,0.97
Rame,mg,0.256
Manganese,mg,0.897
Selenio,mcg,16.2
Vitamine,,
Retinolo (Vit. A),mcg,5.0
"Vitamina A, IU",IU,17.0
"Vitamina A, RAE",mcg_RAE,5.0
Tiamina (Vit. B1),mg,0.429
Riboflavina (Vit. B2),mg,0.172
Niacina (Vit. B3),mg,1.973
Acido Pantotenico (Vit. B5),mg,0.17300000000000001
Piridossina (Vit. B6),mg,0.34600000000000003
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,1.0
"Folato, DFE",mcg_DFE,1.0
"Folati, totali",mcg,1.0
Cobalamina (Vit. B12),mcg,0.92
Acido ascorbico (Vit. C),mg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.17
"Acidi grassi, polinsaturi",g,0.381
"Acidi grassi, saturi",g,0.209
Colesterolo,mg,77.0
Grassi saturi,,
14:0,g,0.008
16:0,g,0.154
18:0,g,0.047
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.033
18:1 indifferenziato,g,0.126
20:1,g,0.008
22:1 indifferenziato,g,0.004
Grassi polinsaturi,,
18:2 indifferenziato,g,0.012
20:4 indifferenziato,g,0.12300000000000001
20:5 n-3,g,0.09
22:5 n-3,g,0.033
22:6 n-3,g,0.12300000000000001
Aminoacidi,,
Acido aspartico,g,2.535
Acido glutammico,g,3.696
Alanina,g,1.4969999999999999
Arginina,g,1.4809999999999999
Cistina,g,0.265
Fenilalanina,g,0.966
Glicina,g,1.188
Isoleucina,g,1.141
Istidina,g,0.7290000000000001
Leucina,g,2.012
Lisina,g,2.274
Metionina,g,0.733
Prolina,g,0.875
Serina,g,1.01
Tirosina,g,0.836
Treonina,g,1.085
Triptofano,g,0.27699999999999997
Valina,g,1.275
Altro,,
