Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (100 g)
Grassi,"30,1 g","30,1 g"
- Acidi Grassi saturi,"2,2 g","2,2 g"
Carboidrati,"37,3 g","37,3 g"
- Zuccheri,"36,6 g","36,6 g"
Fibra alimentare,"6,5 g","6,5 g"
Proteine,"10,7 g","10,7 g"
Sale,"0,076 g","0,076 g"
Sodio,"0,03 g","0,03 g"
Vitamina A (Retinolo),281 µg,281 µg
Vitamina E (Alfa-tocoferolo),"10,3 mg","10,3 mg"
Fosforo,"252,3 mg",252 mg
Nutrition score - France,6,6
Nutri-Score,C,C
