0,1
Grassi saturi totali,16.74
C4:0\÷C10:0 (laurico),1.97
C12:0 (laurico),0.61
C14:0 (miristico),2.82
C16:0 (palmitico),7.52
C18:0 (stearico),2.85
C20:0 (arachidico),
C22:0 (beenico),
Grassi monoinsaturi totali,7.92
C14:1 (miristoleico),
C16:1 (palmitoleico),1.19
C18:1 (oleico),6.19
C20:1 (eicosaenoico),0.00
C22:1 (erucico),0.00
Grassi polinsaturi totali,0.66
C18:2 W6 (linoleico),0.46
C18:3 W3 (linolenico),0.20
C20:4 W6 (arachidonico),0.00
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.00
