Valori nutrizionali,per porzione,% RDA
Valore calorico,1.139 kcal 4.767 kJ,"56,9 %"
Grassi,"86,5 g","133,0 %"
Grassi saturi,"34,2 g","155,3 %"
Grassi monoinsaturi,"38,6 g","133,3 %"
Grassi polinsaturi,"3,0 g","20,0 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"83,6 g","114,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"308,4 mg","1.028,2 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"277,1 g","13,9 %"
