Minerali,per porzione,% RDA
Calcio,"7,5 mg","0,8 %"
Rame,"0,1 mg","11,7 %"
Ferro,"0,4 mg","2,6 %"
Magnesio,"40,5 mg","13,5 %"
Manganese,"0,4 mg","20,3 %"
Fosforo,"33,0 mg","4,7 %"
Potassio,"537,0 mg","26,9 %"
Selenio,"< 0,1 mg","5,0 %"
Zinco,"0,2 mg","3,2 %"
