Valori nutrizionali,per porzione,% RDA
Valore calorico,94 kcal 394 kJ,"4,7 %"
Grassi,"8,6 g","13,2 %"
Grassi saturi,"2,8 g","12,6 %"
Grassi monoinsaturi,"3,7 g","12,7 %"
Grassi polinsaturi,"1,2 g","8,1 %"
Carboidrati,"1,2 g","0,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,9 g","4,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"24,4 mg","81,2 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"14,2 g","0,7 %"
