,0,1,2,3,4,5
1,"Note Alimento: Nome orginale ""Venison, back""",,,,,
2,"Categoria merceologica: 10007 - altri animali (diversi da bovini, suini, volatili, equini, ovini, conigli)",,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",70,W,356,,
7,"Energia, ricalcolata, kJ",524,86,,,
8,"Energia, Ric con fibra, kJ",524,86,,,
9,"Energia, ricalcolata, kcal",124,86,,,
10,"Energia, Ric con fibra, kcal",124,86,,,
11,"Proteine totali, g",224,W,356,2,
12,"Proteine animali, g",224,W,356,2,
13,"Proteine vegetali, g",00,W,356,2,
14,"Lipidi totali, g",36,W,356,2,
15,"Lipidi animali, g",36,W,356,2,
16,"Lipidi vegetali, g",00,W,356,2,
17,"Colesterolo, mg",85,27,17164,2,"""Game meat, deer, raw"" acqua=73.57, lip=2.42, prot=22.96g"
18,"Carboidrati disponibili (MSE), g",06,86,,,calcolati per differenza GD= 100 - (acqua+prot+lip+minerali) minerali=1.19g
19,"Amido (MSE), g",00,87,,,
20,"Carboidrati solubili (MSE), g",06,87,,,
21,"Fibra alimentare totale, g",00,W,356,2,
22,"Alcol, g",00,W,356,2,
23,"Acqua, g",722,W,356,2,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",30,W,356,2,
26,"Calcio, mg",25,W,356,2,
27,"Sodio, mg",84,W,356,2,
28,"Potassio, mg",342,W,356,2,
29,"Fosforo, mg",220,W,356,2,
30,"Zinco, mg",320,W,354,2,"""Venison, average"" acqua=74.7g, lip=3.34g, prot=20.6g"
31,"Magnesio, mg",21,AK,368,2,"""Venison, average"" acqua=74.7g, lip=3.34g, prot=20.6g"
32,"Rame, mg",017,AK,368,2,
33,"Selenio, µg",100,AG,17164,2,
34,"Cloro, mg",40,W,356,2,
35,"Iodio, µg",6,Y,6440,2,"""Reindeer meat, steak"" acqua 71, prto 23,2, lip 2,4"
36,"Manganese, mg",2000,AK,358,2,
37,"Zolfo, mg",320,Y,6440,2,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",022,27,17164,2,
40,"Vitamina B2, Riboflavina, mg",025,W,356,2,
41,"Vitamina C, mg",0,W,356,2,
42,"Niacina, mg",640,27,17164,2,
43,"Vitamina B6, mg",037,27,17164,2,
44,"Folati totali, µg",4,27,17164,2,
45,"Vitamina B12, µg",63,AG,17164,2,
46,VITAMINE LIPOSOLUBILI,,,,,
47,Retinolo equivalente,,,,,
48,"Retinolo eq. (RE), µg",0,27,17164,2,
49,"Retinolo, µg",0,27,17164,2,
50,"ß-carotene eq., µg",0,27,17164,2,
51,"Vitamina E (ATE), mg",076,W,356,2,
52,"Vitamina D, µg",040,I,5180,2,"""Roe deer"" acqua 77, prot 21, lip 1,2"
53,ACIDI GRASSI,,,,,
54,"Acidi grassi saturi totali, g",090,AO,108010,3A,"Cervo, solo carne lip 0.8AcGrSaturiTot0.2, SommaAcButirrico,caproico,caprilico,caprico0, AcLaurico0, AcMiristico0, AcPalmitico0.12, AcStearico0.08, AcArachidico0, AcBeenico0, AcGrMonoinsaturiTot0.1, AcMiristoleico0, AcPalmitoleico0.02, AcOleico0.08, AcEicosenoico0, AcErucico0, AcGrPolinstauriTot0.23, AcLinoleico0.11, AcLinolenico0.02, AcArachidonico0.06, AcEicosapentaenoico(EPA)0.01, AcDecosaesaenoico(DHA)0, AltriAcGrPolinsaturi-3"
55,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,AO,108010,3A,
56,"Acido laurico, g",000,AO,108010,3A,
57,"Acido miristico, g",000,AO,108010,3A,
58,"Acido palmitico, g",054,AO,108010,3A,
59,"Acido stearico, g",036,AO,108010,3A,
60,"Acido arachidico, g",000,AO,108010,3A,
61,"Acido beenico, g",000,AO,108010,3A,
62,"Acidi grassi monoinsaturi totali, g",045,AO,108010,3A,
63,"Acido miristoleico, g",000,AO,108010,3A,
64,"Acido palmitoleico, g",009,AO,108010,3A,
65,"Acido oleico, g",036,AO,108010,3A,
66,"Acidi eicosenoico, g",000,AO,108010,3A,
67,"Acido erucico, g",000,AO,108010,3A,
68,"Acidi grassi polinsaturi totali, g",104,AO,108010,3A,
69,"Acido linoleico, g",050,AO,108010,3A,
70,"Acido linolenico, g",009,AO,108010,3A,
71,"Acido arachidonico, g",027,AO,108010,3A,
72,"Acido eicosapentaenoico (EPA), g",005,AO,108010,3A,
73,"Acido decosaesaenoico (DHA), g",000,AO,108010,3A,
74,"Altri acidi grassi polinsaturi, g",013,86,,,
75,AMINOACIDI,,,,,
76,"Triptofano, mg",325,AA,108010,3A,"""CERVO, carne magra"" prot. orig.21,trypto305, threon1050, isoleu1071, leucine1953, lysine1854, methion386, cystine171, phenilal1012, tyrosine788, valine1521, arginine1466, histidine774, alanine1387, aspart ac2100, glutam ac3550, glycine1023, proline966, serine810"
77,"Treonina, mg",1120,AA,108010,,
78,"Isoleucina, mg",1142,AA,108010,,
79,"Leucina, mg",2083,AA,108010,,
80,"Lisina, mg",1978,AA,108010,,
81,"Metionina, mg",412,AA,108010,,
82,"Cistina, mg",182,AA,108010,,
83,"Fenilalanina, mg",1079,AA,108010,,
84,"Tirosina, mg",841,AA,108010,,
85,"Valina, mg",1622,AA,108010,,
86,"Arginina, mg",1564,AA,108010,,
87,"Istidina, mg",826,AA,108010,,
88,"Alanina, mg",1479,AA,108010,,
89,"Acido aspartico, mg",2240,AA,108010,,
90,"Acido glutammico, mg",3787,AA,108010,,
91,"Glicina, mg",1091,AA,108010,,
92,"Prolina, mg",1030,AA,108010,,
93,"Serina, mg",864,AA,108010,,
94,ZUCCHERI,,,,,
95,"Glucosio, g",06,87,,,
96,"Fruttosio, g",00,87,,,
97,"Galattosio, g",00,87,,,
98,"Saccarosio (MSE), g",00,87,,,
99,"Maltosio (MSE), g",00,87,,,
100,"Lattosio (MSE), g",00,87,,,
