Valori nutrizionali,per porzione,% RDA
Valore calorico,282 kcal 1.181 kJ,"14,1 %"
Grassi,"23,4 g","36,0 %"
Grassi saturi,"10,2 g","46,3 %"
Grassi monoinsaturi,"9,6 g","33,1 %"
Grassi polinsaturi,"1,9 g","12,3 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"16,6 g","22,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"73,0 mg","243,3 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"59,5 g","3,0 %"
