Minerali,per porzione,% RDA
Calcio,"22,2 mg","2,2 %"
Rame,"< 0,1 mg","3,2 %"
Ferro,"0,1 mg","0,7 %"
Magnesio,"7,4 mg","2,5 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"15,5 mg","2,2 %"
Potassio,"131,0 mg","6,5 %"
Selenio,"< 0,1 mg","0,2 %"
Zinco,"< 0,1 mg","0,6 %"
