Valori nutrizionali,per porzione,% RDA
Valore calorico,105 kcal 441 kJ,"5,3 %"
Grassi,"1,6 g","2,5 %"
Grassi saturi,"0,4 g","1,7 %"
Grassi monoinsaturi,"0,7 g","2,6 %"
Grassi polinsaturi,"0,3 g","2,1 %"
Carboidrati,"19,1 g","7,1 %"
Zuccheri,"0,1 g","0,2 %"
Proteine,"3,3 g","4,5 %"
Fibre alimentari,"1,2 g","0,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"13,2 g","0,7 %"
