Valori nutrizionali,per porzione,% RDA
Valore calorico,735 kcal 3.077 kJ,"36,7 %"
Grassi,"40,9 g","62,9 %"
Grassi saturi,"16,8 g","76,5 %"
Grassi monoinsaturi,"15,6 g","53,6 %"
Grassi polinsaturi,"2,9 g","19,1 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"85,5 g","117,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"372,0 mg","1.239,8 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"322,7 g","16,1 %"
