Valori nutrizionali,per porzione,% RDA
Valore calorico,80 kcal 335 kJ,"4,0 %"
Grassi,"0,2 g","0,3 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,5 %"
Carboidrati,"21,0 g","7,8 %"
Zuccheri,"3,9 g","7,9 %"
Proteine,"1,8 g","2,5 %"
Fibre alimentari,"6,4 g","2,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"175,6 g","8,8 %"
