0,1
Grassi saturi totali,3.27
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.13
C16:0 (palmitico),2.19
C18:0 (stearico),0.94
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,4.12
C14:1 (miristoleico),0.02
C16:1 (palmitoleico),0.58
C18:1 (oleico),3.36
C20:1 (eicosaenoico),0.01
C22:1 (erucico),0.00
Grassi polinsaturi totali,2.29
C18:2 W6 (linoleico),1.63
C18:3 W3 (linolenico),0.14
C20:4 W6 (arachidonico),0.25
C20:5 W3 (eicosapentaenoico - EPA),0.02
C22:6 W3 (docosaesaenoico - DHA),0.07
Rapporto Polinsaturi/Saturi,0.70
