Minerali,per porzione,% RDA
Calcio,"32,5 mg","3,2 %"
Rame,"< 0,1 mg","5,2 %"
Ferro,"0,4 mg","3,0 %"
Magnesio,"21,8 mg","7,3 %"
Manganese,"0,4 mg","17,9 %"
Fosforo,"15,7 mg","2,2 %"
Potassio,"72,8 mg","3,6 %"
Selenio,"< 0,1 mg","1,3 %"
Zinco,"0,2 mg","3,0 %"
