Minerali,per porzione,% RDA
Calcio,"3,6 mg","0,4 %"
Rame,"< 0,1 mg","2,1 %"
Ferro,"< 0,1 mg","0,6 %"
Magnesio,"1,9 mg","0,6 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"8,1 mg","1,2 %"
Potassio,"45,0 mg","2,3 %"
Selenio,"< 0,1 mg","0,2 %"
Zinco,"< 0,1 mg","0,5 %"
