Valori nutrizionali,per porzione,% RDA
Valore calorico,315 kcal 1.320 kJ,"15,8 %"
Grassi,"23,6 g","36,3 %"
Grassi saturi,"13,3 g","60,5 %"
Grassi monoinsaturi,"6,2 g","21,5 %"
Grassi polinsaturi,"1,2 g","8,0 %"
Carboidrati,"2,0 g","0,7 %"
Zuccheri,"0,5 g","1,1 %"
Proteine,"23,8 g","32,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"75,7 mg","252,2 %"
Sodio,"1,8 g","0,3 %"
Acqua,"40,9 g","2,0 %"
