,0,1,2
1,Parte edibile (%):,59,
2,Acqua (g):,93.2,
3,Proteine (g):,1.2,
4,Lipidi(g):,tr,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,1,
7,Amido (g):,0,
8,Zuccheri solubili (g):,1,
9,Fibra totale (g):,2.2,
10,Fibra solubile (g):,0.25,
11,Fibra insolubile (g):,1.97,
12,Alcol (g):,0,
13,Energia (kcal):,9,
14,Energia (kJ):,36,
15,Sodio (mg):,4,
16,Potassio (mg):,394,
17,Ferro (mg):,0.4,
18,Calcio (mg):,45,
19,Fosforo (mg):,39,
20,Magnesio (mg):,16,
21,Zinco (mg):,0.87,
22,Rame (mg):,0.1,
23,Selenio (µg):,0.9,
24,Tiamina (mg):,0.02,
25,Riboflavina (mg):,0.04,
26,Niacina (mg):,0.5,
27,Vitamina A retinolo eq. (µg):,2,
28,Vitamina C (mg):,12,
29,Vitamina E (mg):,,
