Valori nutrizionali,per porzione,% RDA
Valore calorico,77 kcal 324 kJ,"3,9 %"
Grassi,"0,7 g","1,1 %"
Grassi saturi,"0,4 g","2,0 %"
Grassi monoinsaturi,"0,2 g","0,7 %"
Grassi polinsaturi,"< 0,1 g","0,2 %"
Carboidrati,"16,2 g","6,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,2 g","3,0 %"
Fibre alimentari,"1,4 g","0,5 %"
Colesterolo,"0,5 mg","1,6 %"
Sodio,"1,0 g","0,2 %"
Acqua,"1,0 g","< 0,1 %"
