Minerali,per porzione,% RDA
Calcio,"67,2 mg","6,7 %"
Rame,"< 0,1 mg","4,1 %"
Ferro,"0,2 mg","1,6 %"
Magnesio,"8,2 mg","2,7 %"
Manganese,"< 0,1 mg","4,8 %"
Fosforo,"48,7 mg","7,0 %"
Potassio,"62,9 mg","3,1 %"
Selenio,"< 0,1 mg","4,9 %"
Zinco,"0,2 mg","3,0 %"
