Valori nutrizionali,per porzione,% RDA
Valore calorico,494 kcal 2.070 kJ,"24,7 %"
Grassi,"10,5 g","16,1 %"
Grassi saturi,"3,2 g","14,6 %"
Grassi monoinsaturi,"4,7 g","16,1 %"
Grassi polinsaturi,"0,8 g","5,1 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"93,4 g","128,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"258,6 mg","861,8 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"344,0 g","17,2 %"
