Valori nutrizionali,per porzione,% RDA
Valore calorico,360 kcal 1.508 kJ,"18,0 %"
Grassi,"17,5 g","26,9 %"
Grassi saturi,"4,3 g","19,5 %"
Grassi monoinsaturi,"7,5 g","26,0 %"
Grassi polinsaturi,"4,5 g","30,2 %"
Carboidrati,"49,2 g","18,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"4,0 g","5,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"75,3 g","3,8 %"
