Minerali,per porzione,% RDA
Calcio,"10,3 mg","1,0 %"
Rame,"< 0,1 mg","9,8 %"
Ferro,"1,8 mg","12,1 %"
Magnesio,"11,8 mg","3,9 %"
Manganese,"0,4 mg","22,1 %"
Fosforo,"44,1 mg","6,3 %"
Potassio,"73,5 mg","3,7 %"
Selenio,"< 0,1 mg","36,3 %"
Zinco,"0,3 mg","4,2 %"
