,0,1,2
1,Parte edibile (%):,79,
2,Acqua (g):,82.5,
3,Proteine (g):,0.3,
4,Lipidi(g):,0.1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,13.7,
7,Amido (g):,tr,
8,Zuccheri solubili (g):,13.7,
9,Fibra totale (g):,2,
10,Fibra solubile (g):,0.55,
11,Fibra insolubile (g):,1.44,
12,Alcol (g):,0,
13,Energia (kcal):,53,
14,Energia (kJ):,224,
15,Sodio (mg):,2,
16,Potassio (mg):,125,
17,Ferro (mg):,0.3,
18,Calcio (mg):,7,
19,Fosforo (mg):,12,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.02,
25,Riboflavina (mg):,0.02,
26,Niacina (mg):,0.3,
27,Vitamina A retinolo eq. (µg):,8,
28,Vitamina C (mg):,6,
29,Vitamina E (mg):,,
