Minerali,per porzione,% RDA
Calcio,"14,5 mg","1,4 %"
Rame,"< 0,1 mg","1,9 %"
Ferro,"0,3 mg","2,3 %"
Magnesio,"5,4 mg","1,8 %"
Manganese,"< 0,1 mg","1,4 %"
Fosforo,"11,9 mg","1,7 %"
Potassio,"28,4 mg","1,4 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"0,1 mg","1,7 %"
