0,1
Grassi saturi totali,9.71
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.47
C16:0 (palmitico),5.93
C18:0 (stearico),3.01
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,13.70
C14:1 (miristoleico),0.04
C16:1 (palmitoleico),0.96
C18:1 (oleico),12.45
C20:1 (eicosaenoico),0.06
C22:1 (erucico),0.07
Grassi polinsaturi totali,5.12
C18:2 W6 (linoleico),3.94
C18:3 W3 (linolenico),0.28
C20:4 W6 (arachidonico),0.19
C20:5 W3 (eicosapentaenoico - EPA),0.35
C22:6 W3 (docosaesaenoico - DHA),0.12
Rapporto Polinsaturi/Saturi,0.50
