0,1,2
Calorie,kcal,263.0
Calorie,kj,1100.0
Grassi,g,21.19
Carboidrati,g,0.0
Proteine,g,16.88
Fibre,g,0.0
Acqua,g,61.06
Ceneri,g,0.87
Minerali,,
Calcio,mg,14.0
Sodio,mg,56.0
Fosforo,mg,175.0
Potassio,mg,287.0
Ferro,mg,0.88
Magnesio,mg,19.0
Zinco,mg,2.2
Rame,mg,0.045
Manganese,mg,0.01
Selenio,mcg,24.6
Vitamine,,
Retinolo (Vit. A),mcg,2.0
"Vitamina A, IU",IU,7.0
"Vitamina A, RAE",mcg_RAE,2.0
Tiamina (Vit. B1),mg,0.732
Riboflavina (Vit. B2),mg,0.235
Niacina (Vit. B3),mg,4.338
Acido Pantotenico (Vit. B5),mg,0.6679999999999999
Piridossina (Vit. B6),mg,0.38299999999999995
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,5.0
"Folato, DFE",mcg_DFE,5.0
"Folati, totali",mcg,5.0
Cobalamina (Vit. B12),mcg,0.7
Acido ascorbico (Vit. C),mg,0.7
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,9.44
"Acidi grassi, polinsaturi",g,1.91
"Acidi grassi, saturi",g,7.87
Colesterolo,mg,72.0
Grassi saturi,,
10:0,g,0.01
12:0,g,0.02
14:0,g,0.33
16:0,g,4.77
18:0,g,2.55
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.65
18:1 indifferenziato,g,8.5
20:1,g,0.16
Grassi polinsaturi,,
18:2 indifferenziato,g,1.67
18:3 indifferenziato,g,0.07
20:4 indifferenziato,g,0.08
Aminoacidi,,
Acido aspartico,g,1.5659999999999998
Acido glutammico,g,2.642
Alanina,g,0.983
Arginina,g,1.0490000000000002
Cistina,g,0.215
Fenilalanina,g,0.674
Glicina,g,0.802
Isoleucina,g,0.79
Istidina,g,0.674
Leucina,g,1.354
Lisina,g,1.518
Metionina,g,0.447
Prolina,g,0.6779999999999999
Serina,g,0.6970000000000001
Tirosina,g,0.588
Treonina,g,0.7709999999999999
Triptofano,g,0.214
Valina,g,0.9159999999999999
Altro,,
