Minerali,per porzione,% RDA
Calcio,"171,0 mg","17,1 %"
Rame,"2,5 mg","245,6 %"
Ferro,"5,2 mg","34,7 %"
Magnesio,"170,0 mg","56,7 %"
Manganese,"2,0 mg","102,0 %"
Fosforo,"7,0 mg","1,0 %"
Potassio,"7,0 mg","0,4 %"
Selenio,"< 0,1 mg","40,3 %"
Zinco,"1,5 mg","21,4 %"
