Valori nutrizionali,per porzione,% RDA
Valore calorico,892 kcal 3.735 kJ,"44,6 %"
Grassi,"32,6 g","50,1 %"
Grassi saturi,"17,1 g","77,9 %"
Grassi monoinsaturi,"8,4 g","29,0 %"
Grassi polinsaturi,"1,4 g","9,5 %"
Carboidrati,"135,2 g","50,4 %"
Zuccheri,"122,8 g","245,6 %"
Proteine,"20,3 g","27,8 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"80,6 mg","268,8 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"311,2 g","15,6 %"
