Minerali,per porzione,% RDA
Calcio,"4,3 mg","0,4 %"
Rame,"< 0,1 mg","1,9 %"
Ferro,"0,1 mg","0,7 %"
Magnesio,"3,6 mg","1,2 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"7,2 mg","1,0 %"
Potassio,"59,4 mg","3,0 %"
Selenio,"< 0,1 mg","0,1 %"
Zinco,"< 0,1 mg","0,6 %"
