Minerali,per porzione,% RDA
Calcio,"13,9 mg","1,4 %"
Rame,"< 0,1 mg","0,2 %"
Ferro,"< 0,1 mg","< 0,1 %"
Magnesio,"1,7 mg","0,6 %"
Manganese,"< 0,1 mg","< 0,1 %"
Fosforo,"11,5 mg","1,6 %"
Potassio,"21,6 mg","1,1 %"
Selenio,"< 0,1 mg","0,6 %"
Zinco,"< 0,1 mg","0,6 %"
