Valori nutrizionali,per porzione,% RDA
Valore calorico,175 kcal 735 kJ,"8,8 %"
Grassi,"9,0 g","13,8 %"
Grassi saturi,"3,5 g","16,1 %"
Grassi monoinsaturi,"2,6 g","8,8 %"
Grassi polinsaturi,"0,4 g","2,8 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"22,2 g","30,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"67,3 mg","224,4 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"70,2 g","3,5 %"
