Minerali,per porzione,% RDA
Calcio,"155,0 mg","15,5 %"
Rame,"0,2 mg","20,5 %"
Ferro,"8,5 mg","56,9 %"
Magnesio,"106,0 mg","35,3 %"
Manganese,"0,5 mg","25,5 %"
Fosforo,"244,0 mg","34,9 %"
Potassio,"299,8 mg","15,0 %"
Selenio,"< 0,1 mg","53,2 %"
Zinco,"2,1 mg","29,3 %"
