Valori nutrizionali,per porzione,% RDA
Valore calorico,416 kcal 1.742 kJ,"20,8 %"
Grassi,"4,4 g","6,8 %"
Grassi saturi,"0,6 g","2,8 %"
Grassi monoinsaturi,"1,1 g","3,9 %"
Grassi polinsaturi,"2,0 g","13,1 %"
Carboidrati,"87,0 g","32,5 %"
Zuccheri,"1,8 g","3,7 %"
Proteine,"10,6 g","14,5 %"
Fibre alimentari,"7,3 g","2,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"10,3 g","0,5 %"
