Valori nutrizionali,per porzione,% RDA
Valore calorico,52 kcal 219 kJ,"2,6 %"
Grassi,"3,5 g","5,4 %"
Grassi saturi,"1,0 g","4,5 %"
Grassi monoinsaturi,"1,4 g","4,8 %"
Grassi polinsaturi,"0,8 g","5,0 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"4,8 g","6,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"14,7 mg","49,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"13,1 g","0,7 %"
