,0,1,2
0,Composizione chimica,valore per 100g,g/100g Proteine
1,Proteine (%):,"1,80%",
2,Acido aspartico,209g,11.61
3,Acido glutamico,186g,10.33
4,Alanina,78g,4.33
5,Aminoacido limitante,Lisina,ND
6,Arginina,82g,4.56
7,Cistina,ND,ND
8,Fenilalanina,93g,5.17
9,Glicina,75g,4.17
10,Indice chimico,66g,ND
11,Isoleucina,69g,3.83
12,Istidina,29g,1.61
13,Leucina,115g,6.39
14,Lisina,69g,3.83
15,Metionina,33g,1.83
16,Prolina,94g,5.22
17,Serina,60g,3.33
18,Tirosina,48g,2.67
19,Treonina,75g,4.17
20,Triptofano,16g,0.89
21,Valina,98g,5.44
