Valori nutrizionali,per porzione,% RDA
Valore calorico,1.234 kcal 5.166 kJ,"61,7 %"
Grassi,"100,3 g","154,3 %"
Grassi saturi,"44,1 g","200,6 %"
Grassi monoinsaturi,"41,2 g","142,0 %"
Grassi polinsaturi,"7,8 g","52,3 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"76,8 g","105,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"326,6 mg","1.088,6 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"273,5 g","13,7 %"
