0,1
Grassi saturi totali,1.53
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.02
C16:0 (palmitico),1.41
C18:0 (stearico),0.09
C20:0 (arachidico),
C22:0 (beenico),
Grassi monoinsaturi totali,2.94
C14:1 (miristoleico),
C16:1 (palmitoleico),0.08
C18:1 (oleico),2.83
C20:1 (eicosaenoico),0.02
C22:1 (erucico),0.00
Grassi polinsaturi totali,2.88
C18:2 W6 (linoleico),2.68
C18:3 W3 (linolenico),0.07
C20:4 W6 (arachidonico),0.00
C20:5 W3 (eicosapentaenoico - EPA),0.02
C22:6 W3 (docosaesaenoico - DHA),0.10
Rapporto Polinsaturi/Saturi,1.80
