,0,1,2
0,Composizione chimica,valore per 100g,g/100g Proteine
1,Proteine (%):,"5,50%",
2,Acido aspartico,494g,8.98
3,Acido glutamico,901g,16.38
4,Alanina,345g,6.28
5,Aminoacido limitante,0g,ND
6,Arginina,934g,16.98
7,Cistina,57g,1.03
8,Fenilalanina,206g,3.75
9,Glicina,208g,3.78
10,Indice chimico,69g,ND
11,Isoleucina,201g,3.65
12,Istidina,85g,1.55
13,Leucina,342g,6.22
14,Lisina,348g,6.33
15,Metionina,38g,0.69
16,Prolina,224g,4.08
17,Serina,265g,4.81
18,Tirosina,139g,2.53
19,Treonina,310g,5.64
20,Triptofano,54g,0.98
21,Valina,226g,4.11
