,0,1
1,Lipidi totali(%): 7.1,
2,Saturi totali (%):,1.46
3,C4:0÷C10:0,0
4,C12:0,0
5,C14:0,0.17
6,C16:0,1.11
7,C18:0,0.08
8,C20:0,0.1
9,C22:0,0
10,Monoinsaturi totali (%):,2.53
11,C14:1,0
12,C16:1,0.09
13,C18:1,2.44
14,C20:1,0
15,C22:1,0
16,Polinsaturi totali (%):,3.09
17,C18:2,2.66
18,C18:3,0.43
19,C20:4,0
20,C20:5,0
21,C22:6,0
22,Rapporto Polinsaturi/Saturi:,2.1
