Minerali,per porzione,% RDA
Calcio,"61,6 mg","6,2 %"
Rame,"< 0,1 mg","9,6 %"
Ferro,"1,7 mg","11,5 %"
Magnesio,"26,9 mg","9,0 %"
Manganese,"0,3 mg","14,3 %"
Fosforo,"66,1 mg","9,4 %"
Potassio,"360,6 mg","18,0 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,3 mg","4,3 %"
