0,1,2
Calorie,kcal,110.0
Calorie,kj,460.0
Grassi,g,2.47
Carboidrati,g,0.0
Proteine,g,20.64
Fibre,g,0.0
Acqua,g,74.44
Ceneri,g,1.25
Minerali,,
Calcio,mg,11.0
Sodio,mg,69.0
Fosforo,mg,169.0
Potassio,mg,220.0
Ferro,mg,0.77
Magnesio,mg,24.0
Zinco,mg,1.2
Rame,mg,0.044000000000000004
Manganese,mg,0.018000000000000002
Selenio,mcg,17.5
Vitamine,,
Retinolo (Vit. A),mcg,12.0
"Vitamina A, IU",IU,41.0
"Vitamina A, RAE",mcg_RAE,12.0
Tiamina (Vit. B1),mg,0.067
Riboflavina (Vit. B2),mg,0.11199999999999999
Niacina (Vit. B3),mg,8.782
Acido Pantotenico (Vit. B5),mg,0.9359999999999999
Piridossina (Vit. B6),mg,0.47
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,6.0
"Folato, DFE",mcg_DFE,6.0
"Folati, totali",mcg,6.0
Cobalamina (Vit. B12),mcg,0.37
Acido ascorbico (Vit. C),mg,1.7
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.68
"Acidi grassi, polinsaturi",g,0.59
"Acidi grassi, saturi",g,0.64
Colesterolo,mg,63.0
Grassi saturi,,
10:0,g,0.0
12:0,g,0.01
14:0,g,0.02
16:0,g,0.42
18:0,g,0.18
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.09
18:1 indifferenziato,g,0.57
20:1,g,0.01
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.4
18:3 indifferenziato,g,0.02
20:4 indifferenziato,g,0.07
20:5 n-3,g,0.01
22:5 n-3,g,0.02
22:6 n-3,g,0.03
Aminoacidi,,
Acido aspartico,g,1.84
Acido glutammico,g,3.092
Alanina,g,1.126
Arginina,g,1.245
Cistina,g,0.264
Fenilalanina,g,0.8190000000000001
Glicina,g,1.014
Isoleucina,g,1.09
Istidina,g,0.6409999999999999
Leucina,g,1.5490000000000002
Lisina,g,1.754
Metionina,g,0.5710000000000001
Prolina,g,0.8490000000000001
Serina,g,0.71
Tirosina,g,0.6970000000000001
Treonina,g,0.872
Triptofano,g,0.24100000000000002
Valina,g,1.024
Altro,,
