Minerali,per porzione,% RDA
Calcio,"43,2 mg","4,3 %"
Rame,"0,3 mg","27,7 %"
Ferro,"2,5 mg","16,4 %"
Magnesio,"62,4 mg","20,8 %"
Manganese,"0,8 mg","42,0 %"
Fosforo,"187,2 mg","26,7 %"
Potassio,"433,6 mg","21,7 %"
Selenio,"< 0,1 mg","10,1 %"
Zinco,"1,9 mg","27,2 %"
