Minerali,per porzione,% RDA
Calcio,"22,4 mg","2,2 %"
Rame,"0,2 mg","16,2 %"
Ferro,"0,4 mg","3,0 %"
Magnesio,"15,8 mg","5,3 %"
Manganese,"0,2 mg","12,5 %"
Fosforo,"23,8 mg","3,4 %"
Potassio,"165,0 mg","8,3 %"
Selenio,"< 0,1 mg","0,9 %"
Zinco,"1,0 mg","14,0 %"
