Minerali,per porzione,% RDA
Calcio,"28,6 mg","2,9 %"
Rame,"0,1 mg","10,7 %"
Ferro,"0,6 mg","3,8 %"
Magnesio,"16,9 mg","5,6 %"
Manganese,"0,2 mg","12,2 %"
Fosforo,"24,7 mg","3,5 %"
Potassio,"313,3 mg","15,7 %"
Selenio,"< 0,1 mg","1,7 %"
Zinco,"0,3 mg","4,1 %"
