Minerali,per porzione,% RDA
Calcio,"14,1 mg","1,4 %"
Rame,"0,2 mg","22,3 %"
Ferro,"0,4 mg","2,8 %"
Magnesio,"16,9 mg","5,6 %"
Manganese,"0,2 mg","8,4 %"
Fosforo,"50,8 mg","7,3 %"
Potassio,"332,8 mg","16,6 %"
Selenio,"< 0,1 mg","2,4 %"
Zinco,"0,5 mg","7,1 %"
