,0,1,2,3,4,5
1,Categoria merceologica: 6002 - yogurt,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,1631,,
6,"Energia, ricalcolata, kJ",182,86,,,
7,"Energia, Ric con fibra, kJ",182,86,,,
8,"Energia, ricalcolata, kcal",43,86,,,
9,"Energia, Ric con fibra, kcal",43,86,,,
10,"Proteine totali, g",3.4,02,1631,,
11,"Proteine animali, g",3.4,02,1631,,
12,"Proteine vegetali, g",0.0,02,1631,,
13,"Lipidi totali, g",1.7,02,1631,,
14,"Lipidi animali, g",1.7,02,1631,,
15,"Lipidi vegetali, g",0.0,02,1631,,
16,"Colesterolo, mg",8,02,1631,,
17,"Carboidrati disponibili (MSE), g",3.8,02,1631,,
18,"Amido (MSE), g",0.0,02,1631,,
19,"Carboidrati solubili (MSE), g",3.8,02,1631,,
20,"Fibra alimentare totale, g",0.0,02,1631,,
21,"Alcol, g",0.0,02,1631,,
22,"Acqua, g",89.0,02,1631,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",0.1,02,1631,,
25,"Calcio, mg",120,02,1631,,
26,"Sodio, mg",45,02,1631,,
27,"Potassio, mg",149,02,1631,,
28,"Fosforo, mg",94,02,1631,,
29,"Zinco, mg",0.60,03,1018,1,"""Yogurt da latte magro"" acqua 91g, prot 3.8g, lip 1.1g, Zn 0.5mg"
30,"Magnesio, mg",19,08,188,2,"""Low fat yogurt"" acqua 84.9g, lip 0.8g, prot 5,1, GD=GS 7.5g"
31,"Rame, mg",tr,08,188,2,
32,"Selenio, µg",1.0,08,188,2,
33,"Cloro, mg",150,08,188,2,
34,"Iodio, µg",63,08,188,2,
35,"Manganese, mg",tr,08,188,2,
36,"Zolfo, mg",48,08,188,2,
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",0.04,02,1631,,
39,"Vitamina B2, Riboflavina, mg",0.18,02,1631,,
40,"Vitamina C, mg",1,02,1631,,
41,"Niacina, mg",0.10,02,1631,,
42,"Vitamina B6, mg",0.09,08,188,2,
43,"Folati totali, µg",17,08,188,2,
44,"Acido pantotenico, mg",0.45,08,188,2,
45,"Biotina, µg",2.9,08,188,2,
46,"Vitamina B12, µg",0.2,08,188,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",15,03,1017,3B,"""Yogurt da latte intero"" acqua 85g, prot 3.8g, lip 3.6g, RE38mcg (In tabella INN RE 21µg)"
50,"Retinolo, µg",14,03,1017,3B,Retinolo=30mcg
51,"ß-carotene eq., µg",7,03,1017,3B,Caroteni=15mcg
52,"Vitamina E (ATE), mg",0.06,AO,151000,,
53,"Vitamina D, µg",0.01,08,188,2,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",0.95,02,1631,,
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.14,AA,151000,,
57,"Acido laurico, g",0.05,AA,151000,,
58,"Acido miristico, g",0.16,AA,151000,,
59,"Acido palmitico, g",0.45,AA,151000,,
60,"Acido stearico, g",0.15,AA,151000,,
61,"Acido arachidico, g",0.00,AA,151000,,
62,"Acido beenico, g",0.00,AA,151000,,
63,"Acidi grassi monoinsaturi totali, g",0.38,02,1631,,
64,"Acido miristoleico, g",0.00,AA,151000,,
65,"Acido palmitoleico, g",0.03,AA,151000,,
66,"Acido oleico, g",0.35,02,1631,,
67,"Acidi eicosenoico, g",0.00,AA,151000,,
68,"Acido erucico, g",0.00,AA,151000,,
69,"Acidi grassi polinsaturi totali, g",0.05,02,1631,,
70,"Acido linoleico, g",0.04,02,1631,,
71,"Acido linolenico, g",0.01,02,1631,,
72,"Acido arachidonico, g",0.00,AA,151000,,
73,"Acido eicosapentaenoico (EPA), g",0.00,AA,151000,,
74,"Acido decosaesaenoico (DHA), g",0.00,AA,151000,,
75,"Altri acidi grassi polinsaturi, g",0.00,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",36,AA,150010,3A,"""Yogurt da latte intero"" prot. orig.3.8,trypto40, threon140, isoleu160, leucine300, lysine260, methion90, cystine30, phenilal170, tyrosine190, valine210, arginine110, histidine90, alanine110, aspart ac260, glutam ac640, glycine70, proline300, serine180"
78,"Treonina, mg",125,AA,150010,,
79,"Isoleucina, mg",143,AA,150010,,
80,"Leucina, mg",268,AA,150010,,
81,"Lisina, mg",233,AA,150010,,
82,"Metionina, mg",81,AA,150010,,
83,"Cistina, mg",27,AA,150010,,
84,"Fenilalanina, mg",152,AA,150010,,
85,"Tirosina, mg",170,AA,150010,,
86,"Valina, mg",188,AA,150010,,
87,"Arginina, mg",98,AA,150010,,
88,"Istidina, mg",81,AA,150010,,
89,"Alanina, mg",98,AA,150010,,
90,"Acido aspartico, mg",233,AA,150010,,
91,"Acido glutammico, mg",573,AA,150010,,
92,"Glicina, mg",63,AA,150010,,
93,"Prolina, mg",268,AA,150010,,
94,"Serina, mg",161,AA,150010,,
95,ZUCCHERI,,,,,
96,"Glucosio, g",0.0,08,188,3A,
97,"Fruttosio, g",0.0,08,188,3A,
98,"Galattosio, g",1.5,08,188,3A,Gal=2.9g
99,"Saccarosio (MSE), g",0.0,08,188,3A,
100,"Maltosio (MSE), g",0.0,08,188,3A,
101,"Lattosio (MSE), g",2.3,08,188,3A,Latt=4.6g
