Valori nutrizionali,per porzione,% RDA
Valore calorico,181 kcal 760 kJ,"9,1 %"
Grassi,"16,8 g","25,9 %"
Grassi saturi,"5,6 g","25,4 %"
Grassi monoinsaturi,"7,3 g","25,1 %"
Grassi polinsaturi,"2,3 g","15,6 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"7,0 g","9,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"35,5 mg","118,4 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"23,0 g","1,2 %"
