0,1
Grassi saturi totali,1.61
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.01
C16:0 (palmitico),0.99
C18:0 (stearico),0.60
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,1.61
C14:1 (miristoleico),0.03
C16:1 (palmitoleico),0.18
C18:1 (oleico),1.36
C20:1 (eicosaenoico),0.02
C22:1 (erucico),0.00
Grassi polinsaturi totali,1.58
C18:2 W6 (linoleico),0.79
C18:3 W3 (linolenico),0.03
C20:4 W6 (arachidonico),0.38
C20:5 W3 (eicosapentaenoico - EPA),0.03
C22:6 W3 (docosaesaenoico - DHA),0.11
Rapporto Polinsaturi/Saturi,1.00
