Valori nutrizionali,per porzione,% RDA
Valore calorico,517 kcal 2.165 kJ,"25,9 %"
Grassi,"44,2 g","68,0 %"
Grassi saturi,"16,0 g","72,7 %"
Grassi monoinsaturi,"21,9 g","75,5 %"
Grassi polinsaturi,"4,3 g","28,7 %"
Carboidrati,"0,8 g","0,3 %"
Zuccheri,"0,8 g","1,6 %"
Proteine,"29,1 g","39,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"102,0 mg","340,0 %"
Sodio,"1,4 g","0,3 %"
Acqua,"21,6 g","1,1 %"
