,0,1,2
1,Parte edibile (%):,83,
2,Acqua (g):,92.1,
3,Proteine (g):,1,
4,Lipidi(g):,0.1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,5.7,
7,Amido (g):,0,
8,Zuccheri solubili (g):,5.7,
9,Fibra totale (g):,1,
10,Fibra solubile (g):,0.16,
11,Fibra insolubile (g):,0.88,
12,Alcol (g):,0,
13,Energia (kcal):,26,
14,Energia (kJ):,110,
15,Sodio (mg):,10,
16,Potassio (mg):,140,
17,Ferro (mg):,0.4,
18,Calcio (mg):,25,
19,Fosforo (mg):,35,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.02,
25,Riboflavina (mg):,0.03,
26,Niacina (mg):,0.5,
27,Vitamina A retinolo eq. (µg):,3,
28,Vitamina C (mg):,5,
29,Vitamina E (mg):,,
