,0,1,2
1,Parte edibile (%):,72,
2,Acqua (g):,94,
3,Proteine (g):,1.4,
4,Lipidi(g):,0.1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,1.6,
7,Amido (g):,0,
8,Zuccheri solubili (g):,1.6,
9,Fibra totale (g):,3,
10,Fibra solubile (g):,0.59,
11,Fibra insolubile (g):,2.37,
12,Alcol (g):,0,
13,Energia (kcal):,13,
14,Energia (kJ):,52,
15,Sodio (mg):,10,
16,Potassio (mg):,240,
17,Ferro (mg):,0.3,
18,Calcio (mg):,36,
19,Fosforo (mg):,30,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.07,
25,Riboflavina (mg):,0.05,
26,Niacina (mg):,0.3,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,10,
29,Vitamina E (mg):,,
